Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-105.5022	-133.4669	27.96465	0.2039387	6.259336	0.6759934	0.788548	0.211452	1.796157
6	-102.2526	-131.5527	29.30008	0.5070415	6.259336	0.3298536	0.478041	0.521959	0.9497691
12	-102.8701	-131.4213	28.55121	0.2439371	6.596598	0.6374277	0.804742	0.195258	1.314693
18	-99.47506	-128.4361	28.96106	0.4386931	5.939523	0.3141285	0.633978	0.366022	1.404716
24	-100.7144	-129.3361	28.62172	0.9210929	6.311103	0.3494613	0.633978	0.366022	1.15086
30	-97.23767	-126.0235	28.78578	0.3899448	10.9592	0.3117628	0.612876	0.387124	0.717031
36	-96.71147	-126.2684	29.55696	1.224071	3.75777	0.3117628	0.205389	0.794611	0.3774908
42	-99.6205	-126.6096	26.98911	1.012912	10.19287	1.290837	0.77862	0.22138	0.7629694
48	-88.52795	-116.6083	28.08039	1.012912	5.445745	1.222648	0.592558	0.407442	0.42949
54	-97.19347	-123.2963	26.10287	1.012912	19.3614	1.173363	0.776051	0.223949	0.3973319
60	-90.3451	-117.634	27.28889	1.012912	19.3614	0.1942056	0.776051	0.223949	0.2039426
66	-90.14132	-116.9181	26.77682	1.100507	19.3614	0.5366185	0.637756	0.362244	0.494584
72	-91.77381	-119.3475	27.57374	1.100507	17.48552	0.1742616	0.779341	0.220659	0.8517543
78	-93.34283	-121.4463	28.1035	1.267913	10.86888	0.2655825	0.433288	0.566712	0.5276823
84	-90.27366	-119.0785	28.80482	0.2537498	10.36242	0.2655825	0.498047	0.501953	1.0803
90	-91.80709	-120.2083	28.40125	0.2746977	10.36242	0.3485974	0.758772	0.241228	1.248367
96	-88.43053	-117.7598	29.32927	0.0482216	6.780261	0.3485974	0.752089	0.247911	1.204535
102	-86.84745	-114.8769	28.02949	0.1778435	21.34759	0.1452428	0.775365	0.224635	1.079042
108	-93.08607	-121.6908	28.60475	1.139057	10.04204	0.1626844	0.365043	0.634957	0.6795023
114	-89.69699	-118.4199	28.7229	0.543827	4.855952	0.892062	0.416102	0.583898	1.010875
120	-95.51978	-124.8903	29.37049	0.5805001	3.577685	0.892062	0.480646	0.519354	0.6713644
126	-91.07193	-119.9642	28.89229	0.5734021	5.187655	0.892062	0.640843	0.359157	0.623074
132	-93.74542	-122.9528	29.20734	0.3600268	5.187655	0.6347995	0.542528	0.457472	0.9311244
138	-92.24847	-120.9189	28.67045	0.6211527	7.099888	0.5152557	0.161515	0.838485	0.9311244
144	-93.95356	-124.0172	30.06366	0.4839269	3.681074	0.2685055	0.590744	0.409256	1.089323
150	-91.69721	-120.2634	28.56621	0.04786334	9.567004	0.7688865	0.858695	0.141305	0.7704549
156	-98.13451	-127.1954	29.0609	0.06467713	3.509427	0.7688865	0.148564	0.851436	1.602574
162	-90.7183	-120.268	29.54967	0.5728902	3.509427	0.7688865	0.586876	0.413124	0.6621228
168	-95.68282	-124.5332	28.85034	0.7471567	7.059555	0.480731	0.620256	0.379744	0.5127381
174	-96.31894	-123.988	27.66905	0.7471567	18.23141	0.2865444	0.85115	0.14885	0.6672962
180	-89.62404	-117.9206	28.29653	0.8143814	10.20048	0.3931325	0.802883	0.197117	0.7296591
186	-82.31734	-110.9506	28.63323	0.07466666	10.20048	0.6151464	0.721516	0.278484	0.7810834
192	-92.62571	-120.6667	28.041	0.4241879	10.20048	0.6151464	0.802009	0.197991	1.05071
198	-93.25553	-121.6472	28.39163	0.6019608	10.20048	0.3176944	0.601808	0.398192	1.048346
204	-89.82024	-118.9497	29.12941	0.5390979	5.158693	0.6621331	0.781887	0.218113	0.7720075
210	-90.30574	-119.9081	29.60236	0.7731942	3.137383	0.5039127	0.348737	0.651263	1.001686
216	-91.40818	-122.1319	30.72375	1.029713	1.273193	0.3855229	0.356529	0.643471	0.8879197
222	-87.42066	-117.3546	29.93399	1.029713	2.782564	0.3855229	0.650299	0.349701	0.7367522
228	-85.94034	-114.7266	28.78625	0.9710252	2.782564	1.520356	0.481782	0.518218	0.5808601
234	-96.05454	-126.5612	30.50671	0.5571073	1.02424	1.29225	0.202306	0.797694	0.5808601
240	-92.19688	-119.8744	27.67752	1.276636	2.471473	3.376339	0.503627	0.496373	0.4770152
246	-97.37562	-123.6833	26.30765	1.025752	8.045068	3.376339	0.772834	0.227166	0.5159307
252	-100.7107	-125.1737	24.46298	1.025752	25.07123	3.067864	0.443776	0.556224	0.7247997
258	-88.78406	-118.0464	29.26234	0.2608043	8.079616	0.3185985	0.702198	0.297802	0.8703121
264	-93.19988	-121.5976	28.3977	0.5270878	8.82466	0.3585046	0.70773	0.29227	1.233069
270	-93.32511	-121.5516	28.22647	1.055158	8.82466	0.1696393	0.829121	0.170879	1.339075
276	-92.33633	-121.4156	29.07928	0.363025	3.761335	0.735593	0.539852	0.460148	1.32311
282	-90.63919	-120.5242	29.88502	0.167334	2.275225	0.5579918	0.543919	0.456081	1.533431
288	-96.10921	-125.7317	29.62246	0.5024484	3.346647	0.5579918	0.436885	0.563115	1.079969
294	-88.10609	-116.9097	28.80363	0.08045681	9.982099	0.4557063	0.551363	0.448637	0.9157616
300	-92.17971	-122.4403	30.26061	0.8281646	2.925004	0.325281	0.512026	0.487974	0.3990962
306	-88.6195	-116.1387	27.51919	0.8281646	23.02804	0.1740487	0.813135	0.186865	0.5967848
312	-90.02366	-118.7107	28.68703	0.1520443	12.3135	0.302654	0.508972	0.491028	0.9340182
318	-92.81826	-120.7742	27.95592	0.5964842	10.65823	0.5221637	0.69757	0.30243	1.03512
324	-93.01185	-122.8232	29.81131	0.3478086	4.84004	0.4295971	0.614581	0.385419	0.7162029
330	-98.50045	-126.4001	27.89968	1.286837	4.649988	1.278429	0.188623	0.811377	0.3146374
336	-98.2955	-127.2214	28.92592	1.32229	3.022064	0.8278066	0.455598	0.544402	0.6586727
342	-102.0028	-130.9318	28.92908	0.8672753	4.35431	0.8278066	0.322489	0.677511	0.5767668
348	-98.23177	-127.5515	29.31975	0.7238221	2.271614	0.8278066	0.166419	0.833581	1.263987
354	-99.79924	-129.3711	29.57187	0.1701835	2.49224	0.8278066	0.173503	0.826497	1.414668
360	-101.1012	-130.5694	29.46815	0.3534095	1.818571	0.523476	0.362007	0.637993	1.920204
366	-91.37568	-121.207	29.8313	0.3610874	2.061924	0.523476	0.362007	0.637993	1.556685
372	-92.92516	-122.8234	29.8982	1.009219	2.061924	0.3938086	0.446635	0.553365	1.171073
378	-97.15057	-125.8782	28.72762	0.7055231	10.38625	0.1255919	0.827138	0.172862	1.128135
384	-94.4814	-122.6994	28.21799	0.5660438	18.72879	0.1255919	0.831404	0.168596	0.7776948
390	-91.21975	-119.7878	28.56802	0.1466	5.873472	0.4071985	0.73957	0.26043	1.776309
396	-90.34435	-120.1514	29.80706	1.001384	4.430232	0.120633	0.680032	0.319968	1.038695
402	-94.48385	-123.9296	29.44574	0.6795006	5.228571	0.4261375	0.780818	0.219182	0.4521255
408	-92.28647	-119.8783	27.59182	0.6795006	9.92348	1.14414	0.800197	0.199803	0.5383104
414	-94.10055	-122.0277	27.92715	0.4252644	16.71226	0.3329019	0.765302	0.234698	0.8298309
420	-93.3634	-123.198	29.83457	0.4548761	4.388394	0.3800953	0.685822	0.314178	0.85415
426	-93.24759	-124.1416	30.89401	0.3495184	1.70829	0.2494121	0.374063	0.625937	1.342242
432	-98.44168	-129.6145	31.17285	0.38857	1.066807	0.2992536	0.374436	0.625564	1.393604
438	-99.14717	-128.7505	29.60336	0.3184856	2.319436	0.2992536	0.350908	0.649092	1.948728
444	-97.89342	-128.0958	30.2024	0.6013832	3.261093	0.2992536	0.350908	0.649092	0.9178513
450	-97.69882	-125.962	28.26317	0.5278967	4.73142	1.290167	0.277048	0.722952	1.138487
456	-94.5111	-123.0156	28.50455	0.092377	4.73142	1.290167	0.461291	0.538709	1.303068
462	-89.48852	-118.8292	29.34068	0.1871377	4.762925	0.634806	0.461291	0.538709	1.089063
468	-93.33881	-121.9124	28.57362	0.405182	6.161673	0.6234453	0.376566	0.623434	1.262197
474	-90.70519	-121.2452	30.54003	0.2131707	2.321465	0.5393561	0.621151	0.378849	0.9412798
480	-91.00375	-122.0514	31.04767	0.3016944	2.147542	0.2174926	0.379689	0.620311	1.10061
486	-91.29285	-122.1121	30.81926	0.6691804	2.147542	0.08445502	0.357411	0.642589	1.381315
492	-92.5915	-123.2923	30.70076	0.3621063	2.147542	0.3779739	0.271637	0.728363	1.011725
498	-85.5521	-116.457	30.90492	0.8420681	2.042135	0.187526	0.463257	0.536743	0.8424252
504	-87.21393	-116.7017	29.48781	0.2388628	3.982978	0.8662309	0.289508	0.710492	0.8358106
510	-87.23324	-116.0656	28.83236	0.06213758	3.982978	1.685768	0.436919	0.563081	0.9857092
516	-90.35873	-118.0739	27.71518	0.2991938	16.59974	0.3793301	0.760905	0.239095	1.094729
522	-87.80098	-116.3416	28.54061	0.1175737	15.17893	0.3025864	0.764163	0.235837	0.724622
528	-88.29039	-117.2795	28.98906	0.1728177	10.23369	0.2895492	0.832612	0.167388	0.9392225
534	-88.80495	-117.5098	28.70487	0.3663535	10.23369	0.3019274	0.701766	0.298234	1.002688
540	-95.54791	-124.3371	28.7892	0.3869618	4.800701	0.4474321	0.795892	0.204108	1.598719
546	-93.21774	-121.1278	27.91008	0.7635216	4.800701	1.637247	0.476264	0.523736	0.9838807
552	-94.32492	-122.8563	28.53143	0.8514532	7.204921	0.5663503	0.664226	0.335774	0.6699192
558	-89.29375	-118.4202	29.1264	0.9850555	7.204921	0.1871745	0.73391	0.26609	0.7799666
564	-103.8686	-132.9644	29.09582	0.8252549	7.301461	0.2924685	0.81421	0.18579	0.4729156
570	-98.29132	-127.2663	28.97499	0.7290237	7.301461	0.309462	0.606601	0.393399	0.8616593
576	-98.66991	-128.0012	29.33128	0.1717352	7.301461	0.4780757	0.604413	0.395587	0.6733007
582	-93.98513	-122.7412	28.75609	0.355189	5.178082	0.371753	0.541132	0.458868	1.672583
588	-92.33421	-119.8158	27.48156	0.1577389	15.69244	0.9931326	0.60815	0.39185	0.6354374
594	-95.62626	-122.5774	26.95119	0.8134007	10.51858	1.682001	0.80915	0.19085	0.4830733
600	-92.26029	-119.1874	26.92708	0.4835995	14.0032	1.416862	0.572471	0.427529	0.7274196
606	-90.58477	-118.2907	27.70596	0.1801858	18.31442	0.4032395	0.683062	0.316938	1.011783
612	-87.56158	-116.3839	28.8223	0.04387832	6.933833	0.4032395	0.705831	0.294169	1.497512
618	-94.00948	-121.8941	27.88467	0.2284168	12.40174	0.4776699	0.820977	0.179023	1.273021
624	-99.38075	-127.7313	28.3506	0.348746	12.40174	0.4776699	0.650029	0.349971	0.6209037
630	-93.92183	-122.744	28.82213	0.1135042	12.40174	0.2605846	0.650029	0.349971	0.9274872
636	-92.7819	-121.5602	28.77832	0.2964457	11.20799	0.2885377	0.808715	0.191285	0.8776723
642	-85.75933	-113.1789	27.41956	0.2964457	27.70832	0.2870508	0.851832	0.148168	0.4820124
648	-94.35494	-120.807	26.45208	0.8498683	30.9024	0.2870508	0.883999	0.116001	0.9014774
654	-90.98707	-118.5314	27.54431	1.061723	13.33911	0.4137446	0.797414	0.202586	0.7777575
660	-94.6181	-122.776	28.15787	0.3192398	13.33911	0.3095855	0.660214	0.339786	1.142069
666	-97.32705	-126.1734	28.8464	0.4568378	14.37352	0.06517084	0.676046	0.323954	0.9993699
672	-108.9846	-136.1924	27.20785	1.326268	8.230926	0.286423	0.696974	0.303026	1.732099
678	-94.51561	-123.2818	28.76624	0.6447147	8.230926	0.2963574	0.40712	0.59288	1.014349
684	-88.25242	-117.1732	28.92078	0.488012	8.230926	0.2609423	0.801105	0.198895	1.098594
690	-98.5479	-125.9518	27.40395	0.2223384	10.3557	1.599711	0.443961	0.556039	0.9087174
696	-91.21583	-119.7307	28.51483	0.01266756	9.459596	0.9152436	0.72884	0.27116	0.6677025
702	-90.87574	-118.7601	27.88436	0.9018804	9.473147	0.6824245	0.576545	0.423455	0.6963655
708	-98.39953	-124.2564	25.85687	0.5058474	41.10114	0.5791921	0.268093	0.731907	0.7081168
714	-96.41849	-120.7677	24.3492	2.078527	41.10114	0.3675392	0.349406	0.650594	0.1833019
720	-94.32844	-117.6654	23.33697	2.078527	29.47701	2.181255	0.615195	0.384805	0.213447
726	-91.3703	-117.6568	26.28651	1.285378	18.73397	0.7730856	0.566784	0.433216	0.6502593
732	-89.58701	-116.9572	27.37016	0.7349797	8.319113	1.150837	0.566784	0.433216	1.12275
738	-94.70184	-121.9122	27.21031	1.104048	8.319113	0.7225601	0.326604	0.673396	1.330314
744	-91.41647	-117.8187	26.40224	1.162372	24.64231	0.4464826	0.623058	0.376942	0.647924
750	-95.87755	-121.6423	25.76479	0.7462483	24.64231	1.411284	0.893014	0.106986	0.5560099
756	-94.11402	-120.1173	26.0033	1.11669	17.47201	1.411284	0.893014	0.106986	0.5274793
762	-101.5386	-126.1331	24.59455	1.286992	32.05813	1.600002	0.883086	0.116914	0.5902254
768	-95.30525	-121.9854	26.68011	1.286992	19.1153	0.471744	0.947387	0.052613	0.3726737
774	-89.43361	-117.6135	28.17986	0.6796571	12.55314	0.2531333	0.601238	0.398762	1.005714
780	-93.35122	-123.0116	29.66035	0.6796571	4.244473	0.2844497	0.270264	0.729736	1.067973
