Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2664	-104.6859	-121.4281	16.74218	0.00863341	0.000643297	0.00568947	0.00534718	0.00353235	0.00976336	0.00818507	0.0144612	0.0111882	0.0386954	0.00711201	0.00484168	0.052454	0.0238648	0.0252346	0.0991612	0.00179963	0.0335981	0.010536	0.00382368	0.0157649	0.0154092	0.00790765	0.00567952	0.0092988	0.00945745	0.00164043	0.0279017	0.00144219	1.66196	0.271845	0.006504904	1.993495	0.0343689	0.193234	0.598786	1.67005	5.17507	29.0961	2.437179	306.4603	6.724995	0.018644	0.00138921	0.0122865	0.0115473	0.00762817	0.0210841	0.0176758	0.0312293	0.024161	0.0835634	0.0153585	0.0104557	0.113275	0.0515364	0.0544945	0.21414	0.00388632	0.0725557	0.0227528	0.00825729	0.0340446	0.0332764	0.0170767	0.012265	0.0200809	0.0204235	0.00354253	0.0602543	0.00311443	0.951274	0.0487256	0.9512744	0.4630666
2700	-92.12288	-121.9446	29.82167	0.0536599	0.0433133	0.0677653	0.00973645	0.0173233	0.000813051	0.0431068	0.0709443	0.0142372	0.0482871	0.0600403	0.0361013	0.0418308	0.0813058	0.0533555	0.127691	0.0398679	0.06297	0.0260442	0.00236929	0.0714561	0.12534	0.0870079	0.0536414	0.0118554	0.0978392	0.0444424	0.10277	0.00354084	0.822971	1.19473	0.6251863	1.374814	0.939446	0.969995	0.990541	1.00955	1.03093	1.06446	0.04516646	2.199046	0.757717	0.0358053	0.0289015	0.0452174	0.00649678	0.0115592	0.00054252	0.0287636	0.0473386	0.00950001	0.0322202	0.0400628	0.0240891	0.0279122	0.0542525	0.0356022	0.0852034	0.0266025	0.0420177	0.0173784	0.00158094	0.0476801	0.0836351	0.0580573	0.035793	0.00791068	0.0652846	0.0296549	0.0685749	0.00236267	0.255216	0.744784	0.2552162	1.498656
2736	-84.26736	-113.0189	28.75154	0.0151782	0.00217001	0.00558483	0.00814464	0.00862192	0.00152663	0.02387	0.0360994	0.0280926	0.0340717	0.0141757	0.00144813	0.0211369	0.0492365	0.0153186	0.0962081	0.0147853	0.0113748	0.0460225	0.0199202	0.0763214	0.0403998	0.0182071	0.0222293	0.00890089	0.00810503	0.0201927	0.0430611	0.00863738	0.537358	1.50891	0.1527492	1.847251	0.861498	0.929872	0.977572	1.02294	1.07542	1.16077	0.1077971	12.09336	0.3917369	0.0217128	0.00310426	0.00798926	0.0116512	0.0123339	0.00218389	0.0341468	0.0516413	0.0401874	0.0487406	0.0202788	0.00207159	0.030237	0.0704343	0.0219137	0.137629	0.0211509	0.016272	0.0658366	0.0284965	0.10918	0.0577931	0.0260458	0.0317997	0.012733	0.0115945	0.0288863	0.0616003	0.012356	0.85695	0.14305	0.8569496	0.6990416
2772	-87.41529	-116.4299	29.01458	0.0209023	0.0114171	0.0161169	0.0235912	0.00198265	0.000989814	0.0405949	0.0396857	0.0296286	0.0560766	0.0317228	0.000545195	0.0477237	0.0950083	0.0351427	0.201997	0.0508414	0.0393971	0.0206693	0.0353456	0.0366946	0.0711685	0.0860246	0.000648812	0.0220661	0.0142506	0.0541917	0.0604532	0.0355316	0.745134	1.28035	0.3780037	1.621996	0.469092	0.691308	0.891211	1.12207	1.44653	2.13178	0.5473323	4.290953	0.6401728	0.0177077	0.0096722	0.0136537	0.0199856	0.00167963	0.000838535	0.0343906	0.0336203	0.0251003	0.0475061	0.0268744	0.00046187	0.0404298	0.0804877	0.0297716	0.171124	0.0430711	0.0333758	0.0175103	0.0299435	0.0310864	0.0602914	0.072877	0.00054965	0.0186936	0.0120726	0.0459093	0.0512138	0.0301011	0.314873	0.685127	0.3148731	1.180408
2808	-93.43096	-121.2907	27.85971	0.0121756	0.0187157	0.00957462	0.0152453	0.0106577	0.0235347	0.0599658	0.0223823	0.0567038	0.0259798	0.0142271	0.000938294	0.0525265	0.02812	0.0224583	0.199107	0.0870454	0.00313777	0.0373666	0.0213529	0.0305437	0.0273534	0.00419263	0.00733687	0.12567	0.00401701	0.0267088	0.0911436	0.0208997	1.1773	0.804967	0.2607665	1.739233	0.673775	0.824834	0.94169	1.06192	1.21237	1.48417	0.2855099	6.669697	1.608803	0.0114964	0.0176716	0.00904051	0.0143949	0.0100631	0.0222218	0.0566206	0.0211337	0.0535406	0.0245306	0.0134335	0.000885952	0.0495964	0.0265513	0.0212055	0.188	0.0821896	0.00296273	0.0352821	0.0201617	0.0288398	0.0258275	0.00395875	0.00692759	0.118659	0.00379292	0.0252189	0.0860592	0.0197338	0.220324	0.779676	0.2203244	1.05908
2844	-97.7988	-125.5995	27.80069	0.0156123	0.05034	0.0586583	0.0342748	0.050786	0.0310609	0.230034	0.0738139	0.124066	0.161367	0.017521	0.0188264	0.211186	0.0872874	0.186065	0.23136	0.142362	0.0155734	0.0560029	0.176755	0.110363	0.148137	0.033564	0.0236086	0.0862533	0.0764297	0.0442909	0.00983081	0.00354858	0.835522	1.18093	0.5429408	1.457059	0.667313	0.820966	0.94031	1.06348	1.21808	1.49855	0.2924785	2.683643	0.7782662	0.00622256	0.0200639	0.0233793	0.0136609	0.0202417	0.0123799	0.0916845	0.0294199	0.0494487	0.0643158	0.00698331	0.00750361	0.0841723	0.03479	0.0741597	0.0922126	0.0567411	0.00620705	0.022321	0.0704489	0.0439873	0.0590429	0.0133775	0.00940965	0.0343779	0.0304625	0.017653	0.00391825	0.00141435	0.357077	0.642923	0.3570775	2.508979
2880	-101.7446	-125.8053	24.0607	0.00644136	0.00522876	0.00175725	0.0115148	0.00423798	0.0136845	0.0240342	0.00501947	0.0407704	0.0117109	0.0258646	0.0133807	0.0329432	0.0144472	0.0223159	0.0450505	0.0159048	0.00163579	0.00280728	0.00255525	0.0346546	0.00408169	0.0106506	0.00144329	0.00713767	0.00488573	0.00363547	0.000502211	0.00263231	1.27977	0.692249	0.06944885	1.930551	0.084884	0.300321	0.687094	1.4554	3.32977	11.7808	1.783428	27.79817	2.033589	0.0173655	0.0140964	0.00473742	0.0310433	0.0114253	0.0368924	0.0647947	0.0135322	0.109914	0.0315718	0.0697294	0.0360737	0.0888128	0.0389486	0.0601624	0.121453	0.0428783	0.00441	0.00756826	0.0068888	0.0934268	0.011004	0.0287133	0.00389102	0.0192427	0.0131716	0.00980099	0.00135393	0.00709655	0.717492	0.282508	0.7174921	0.3709284
2916	-95.13205	-122.2439	27.11185	0.0316153	0.00225005	0.000250005	0.0539572	0.00921015	0.00371821	0.0161481	0.021174	0.0313888	0.0109904	0.0393072	0.00226145	0.00415812	0.0382983	0.0489446	0.062564	0.0130545	0.00405505	0.00473381	0.0318569	0.0546965	0.0633648	0.0360059	0.00347057	0.04286	0.00453917	0.0275681	0.000804613	0.0010458	0.507921	1.54129	0.08352794	1.916472	0.362412	0.609568	0.856901	1.167	1.64051	2.75929	0.7338949	22.94408	0.3624979	0.0475924	0.00338715	0.000376348	0.0812252	0.0138646	0.00559725	0.0243088	0.0318746	0.0472515	0.0165445	0.0591716	0.00340431	0.00625949	0.0576529	0.0736795	0.0941815	0.0196518	0.00610433	0.0071261	0.0479562	0.082338	0.0953871	0.0542019	0.00522447	0.0645198	0.0068331	0.0415	0.00121123	0.0015743	0.660202	0.339798	0.6602022	0.6642916
2952	-93.41818	-121.8581	28.43987	0.00723476	0.00441623	0.00678712	0.0146851	0.00255318	0.0118179	0.0640998	0.00736297	0.0284753	0.0274053	0.0319917	0.00150968	0.0124714	0.0739613	0.0190641	0.0914853	0.0137891	0.00682595	0.00851977	0.0076542	0.178874	0.00686391	0.0773395	0.00397733	0.0390151	0.00693932	0.0565446	0.00068896	0.0215269	0.593282	1.44739	0.1532108	1.846789	0.736333	0.861334	0.954497	1.04767	1.16099	1.35808	0.2213119	12.05391	0.4508875	0.00867602	0.005296	0.00813921	0.0176106	0.00306181	0.0141721	0.0768693	0.00882977	0.034148	0.0328649	0.0383649	0.00181042	0.0149559	0.0886954	0.0228619	0.10971	0.0165361	0.00818577	0.010217	0.00917902	0.214508	0.0082313	0.0927466	0.00476966	0.0467874	0.00832172	0.067809	0.000826211	0.0258153	0.840002	0.159998	0.8400017	0.8338798
2988	-94.46048	-122.0644	27.60392	0.00584183	0.00238829	0.0102827	0.0143778	0.0090704	0.0013489	0.0238948	0.0521049	0.00378518	0.0555223	0.0287551	0.00534255	0.0487115	0.0122333	0.0426664	0.0774764	0.0549989	0.019142	0.017813	0.0513035	0.0339054	0.0227915	0.0607318	0.049931	0.00823732	0.00104151	0.011831	0.0266975	0.0140049	0.250451	1.8245	0.07064627	1.929354	0.556334	0.751276	0.914643	1.09332	1.33107	1.79748	0.4239977	27.31006	0.1509979	0.0076241	0.00311693	0.0134199	0.0187644	0.0118377	0.00176044	0.0311848	0.0680015	0.00494	0.0724615	0.037528	0.00697249	0.0635728	0.0159656	0.0556834	0.101114	0.0717783	0.024982	0.0232475	0.0669556	0.0442496	0.0297449	0.0792604	0.0651643	0.0107504	0.00135926	0.0154405	0.0348426	0.0182776	0.866342	0.133658	0.8663425	0.7662319
3024	-99.73383	-129.889	30.15519	0.00834855	0.0258518	0.00499294	7.41385e-05	0.00124713	0.00317788	0.0712654	0.0824424	0.0395866	0.0564744	0.00585113	0.00844307	0.0410395	0.169483	0.00472771	0.0918013	0.101629	0.00394346	0.00378635	0.0267017	0.0505379	0.0154531	0.02727	0.0460829	0.0495201	0.0305581	0.00236607	0.178421	0.0394537	0.60789	1.43132	0.5710787	1.428921	0.606215	0.783405	0.926671	1.07913	1.27648	1.64958	0.3619105	2.502144	0.4671764	0.00701247	0.0217145	0.00419388	6.22735e-05	0.00104754	0.0026693	0.0598602	0.0692485	0.0332512	0.0474364	0.00491473	0.00709186	0.0344716	0.142359	0.0039711	0.0771096	0.0853643	0.00331235	0.00318039	0.0224284	0.0424499	0.01298	0.0229058	0.0387078	0.041595	0.0256677	0.00198741	0.149867	0.0331396	0.65771	0.34229	0.65771	1.19053
3060	-92.51344	-121.9946	29.48113	0.00149765	0.0395261	0.00315381	0.00855387	0.000278853	0.00864208	0.0293637	0.018931	0.00747216	0.00316596	0.0276184	0.00444953	0.0574442	0.0191896	0.0343577	0.177096	0.128251	0.032788	0.0869842	3.82391e-05	0.0490512	0.0380727	0.0587084	0.0345058	0.00956712	0.00885977	0.120192	0.0621968	0.0250747	0.419517	1.63853	0.2716775	1.728322	0.69298	0.836217	0.945725	1.05739	1.19586	1.44304	0.2651885	6.361669	0.2816356	0.00136768	0.0360959	0.00288011	0.00781154	0.000254653	0.0078921	0.0268154	0.0172881	0.0068237	0.0028912	0.0252216	0.00406339	0.052459	0.0175242	0.031376	0.161727	0.117121	0.0299426	0.0794354	3.49206e-05	0.0447943	0.0347686	0.0536135	0.0315112	0.00873685	0.00809089	0.109761	0.0567991	0.0228987	0.63719	0.36281	0.6371895	1.09503
3096	-94.19975	-123.1495	28.94976	0.0254201	0.00948061	0.00108073	0.0143572	0.0470203	0.0286746	0.0230391	0.0171374	0.0213258	0.0119805	0.0310802	0.0297389	0.0137295	0.0155427	0.0444425	0.0510784	0.018318	0.0107102	0.00645198	0.000474567	0.022451	0.0416776	0.0074372	0.0525121	0.00236215	0.00640085	0.0243433	0.0099883	0.00226822	0.881606	1.13023	0.3627748	1.637225	0.349952	0.599255	0.852352	1.17322	1.66874	2.85754	0.7591933	4.513062	0.858024	0.0430467	0.0160546	0.00183012	0.0243126	0.0796247	0.0485578	0.0390147	0.0290207	0.0361133	0.0202879	0.0526316	0.0503601	0.0232497	0.0263202	0.0752595	0.0864967	0.03102	0.0181368	0.0109259	0.000803638	0.0380188	0.0705774	0.0125942	0.0889247	0.00400008	0.0108393	0.0412232	0.0169143	0.00384102	0.798151	0.201849	0.7981511	0.5905241
3132	-94.41333	-122.5586	28.14529	0.0275351	0.0140598	0.00191906	0.00932769	0.0382658	0.00582422	0.0256109	0.0657008	0.0184211	0.00548184	0.0160717	0.017445	0.151771	0.0374227	0.0908381	0.124234	0.0102168	0.0271005	0.00340209	0.0061572	0.0202906	0.0796756	0.00285323	0.00637023	0.0135619	0.0377428	0.00956774	0.0106076	0.0015733	0.869288	1.14378	0.1736821	1.826318	0.806607	0.90049	0.967828	1.03324	1.11051	1.23976	0.1554009	10.51529	0.8360114	0.0313237	0.0159943	0.00218311	0.0106111	0.043531	0.00662559	0.0291349	0.0747408	0.0209558	0.00623611	0.0182831	0.0198454	0.172654	0.0425718	0.103337	0.141328	0.0116226	0.0308294	0.00387019	0.0070044	0.0230825	0.0906385	0.00324582	0.00724673	0.0154279	0.0429359	0.0108842	0.0120671	0.00178978	0.780436	0.219564	0.7804362	0.8790483
3168	-93.37792	-122.5948	29.21685	0.0195646	0.0408558	0.0325469	0.0353907	0.00712547	0.00562014	0.0659546	0.0238735	0.0303261	0.114252	0.0208319	0.00628891	0.00627189	0.0808913	0.072763	0.122883	0.0316457	0.0945659	0.00288545	0.00828864	0.0145063	0.0522389	0.0122403	0.176488	0.038333	0.042643	0.0369303	0.112669	0.0591149	0.572909	1.4698	0.2930722	1.706928	0.966026	0.983284	0.994755	1.00527	1.017	1.03517	0.02499287	5.824258	0.4287662	0.0143017	0.0298656	0.0237918	0.0258706	0.00520872	0.00410832	0.0482128	0.0174515	0.0221684	0.083518	0.0152281	0.00459719	0.00458475	0.0591315	0.0531897	0.0898273	0.023133	0.0691277	0.00210926	0.006059	0.0106041	0.0381867	0.00894765	0.129013	0.0280215	0.0311721	0.0269961	0.0823613	0.043213	0.672889	0.327111	0.6728887	1.367989
3204	-89.11335	-117.1329	28.01955	0.00386938	0.023909	0.0150861	0.027649	0.00623097	0.00982254	0.0268617	0.0441901	0.00869802	0.0561899	0.00890259	0.0192327	0.144205	0.041128	0.0269056	0.106853	0.00947831	0.00643738	0.00861849	0.037057	0.0361286	0.0930391	0.0170168	0.0747162	0.023818	0.0132711	0.0119012	0.0186462	0.0328981	0.662903	1.37081	0.1576253	1.842375	0.535806	0.737626	0.909426	1.09959	1.3557	1.86635	0.4511832	11.68832	0.5319449	0.00406123	0.0250944	0.0158341	0.0290199	0.00653991	0.0103096	0.0281935	0.0463811	0.00912928	0.0589759	0.009344	0.0201863	0.151355	0.0431672	0.0282396	0.112151	0.00994827	0.00675656	0.00904581	0.0388943	0.0379199	0.0976522	0.0178605	0.0784208	0.024999	0.0139292	0.0124913	0.0195708	0.0345293	0.695512	0.304488	0.6955122	0.9527601
3240	-95.38878	-124.215	28.82623	0.0100971	0.0247607	0.0167736	0.0302028	0.00187292	0.0236212	0.00862573	0.107176	0.00323384	0.0653838	0.0127876	0.00112244	0.0635702	0.0565472	0.00567236	0.158478	0.0127682	0.0186847	0.00856841	0.0254886	0.0099064	0.0413506	0.00549134	0.0246304	0.0202093	0.0414325	0.00212829	0.0071225	0.00145289	0.620319	1.41765	0.2162503	1.78375	0.57598	0.7641	0.919486	1.08756	1.30873	1.73617	0.3989042	8.248544	0.4813255	0.0124785	0.0306006	0.0207296	0.0373261	0.00231464	0.0291923	0.0106601	0.132454	0.00399654	0.0808045	0.0158036	0.00138717	0.0785632	0.0698838	0.00701019	0.195855	0.0157796	0.0230914	0.0105893	0.0315001	0.0122428	0.0511032	0.00678648	0.0304395	0.0249757	0.0512043	0.00263024	0.00880234	0.00179556	0.826208	0.173792	0.8262083	0.8091596
3276	-88.19712	-116.1786	27.98151	0.0163601	0.0143115	0.00591308	0.00201673	0.013559	0.0368788	0.118371	0.0387187	0.0166393	0.0678992	0.0178156	0.00106755	0.0222799	0.0820405	0.114956	0.30028	0.0192181	0.00204229	0.123422	0.031568	0.0804587	0.0220905	0.09724	0.00114346	0.0348424	0.0263364	0.134312	0.00878791	0.0738772	0.799094	1.221	0.2214687	1.778531	0.826244	0.911115	0.971377	1.02947	1.09756	1.2103	0.138009	8.03062	0.7199062	0.0107318	0.00938801	0.00387884	0.00132292	0.00889439	0.0241916	0.0776487	0.0253985	0.010915	0.0445402	0.0116866	0.00070029	0.0146151	0.0538166	0.0754085	0.196976	0.0126066	0.00133969	0.0809618	0.0207079	0.052779	0.0144908	0.0637871	0.000750084	0.0228558	0.017276	0.0881052	0.00576466	0.0484617	0.489371	0.510629	0.4893711	1.524445
3312	-92.3927	-121.1073	28.71457	0.00861341	0.000248308	0.0168133	0.00639257	0.0166058	0.00534241	0.0449868	0.00712954	0.0313407	0.0670955	0.0640516	0.00749568	0.00267875	0.0288827	0.0796626	0.178573	0.055129	0.0158003	0.0778428	0.0311976	0.0848715	0.0524698	0.0395786	0.00203053	0.390071	0.00818113	0.0145685	0.0179113	0.0295012	0.485734	1.56569	0.2094	1.7906	0.862057	0.930167	0.977668	1.02284	1.07508	1.16002	0.1073279	8.551097	0.3412597	0.00621877	0.000179275	0.012139	0.00461536	0.0119891	0.00385715	0.0324799	0.00514744	0.0226276	0.0484421	0.0462444	0.00541179	0.00193402	0.020853	0.0575154	0.128927	0.0398024	0.0114076	0.0562015	0.0225243	0.0612761	0.0378825	0.0285752	0.00146602	0.281626	0.00590667	0.0105182	0.0129317	0.0212995	0.694096	0.305904	0.6940959	1.385066
3348	-85.81119	-115.3595	29.54833	0.0159407	0.00919905	0.0180392	0.0216973	0.0509682	0.021797	0.0341384	0.0991818	0.0191837	0.0490892	0.027509	0.0263179	0.135119	0.0216611	0.0847415	0.119642	0.0653435	0.0738376	0.0179068	0.0465064	0.00405336	0.0781825	0.00219122	0.0138766	0.0623073	0.02336	0.0714799	0.00215295	0.00384652	0.685207	1.34627	0.3689288	1.631071	0.940652	0.970602	0.990734	1.00935	1.03029	1.06309	0.04423906	4.421101	0.5598623	0.0130739	0.00754472	0.0147951	0.0177953	0.0418022	0.0178771	0.0279991	0.0813453	0.0157338	0.0402612	0.0225619	0.021585	0.11082	0.0177656	0.0695019	0.0981256	0.0535923	0.0605589	0.0146865	0.0381428	0.00332442	0.0641224	0.00179716	0.0113811	0.0511021	0.019159	0.0586251	0.00176577	0.00315477	0.557998	0.442002	0.5579982	1.219269
3384	-88.31837	-116.84	28.52166	0.000790256	0.00861332	0.0545052	0.0464154	0.0146901	0.00924087	0.0742015	0.0449835	0.0272958	0.055507	0.0402114	0.00419924	0.157615	0.0857442	0.0412782	0.325314	0.0127164	0.0490736	0.0196474	0.0747591	0.0433799	0.00688573	0.0262798	0.00829847	0.0208621	0.0428735	0.00913428	0.032097	0.035952	0.452396	1.60236	0.1854004	1.8146	0.785903	0.889142	0.964006	1.03734	1.12468	1.27242	0.1742035	9.787464	0.310563	0.000575752	0.00627535	0.0397105	0.0338165	0.0107027	0.00673256	0.0540605	0.0327733	0.0198867	0.0404403	0.0292966	0.00305941	0.114832	0.0624701	0.0300738	0.237012	0.00926471	0.0357532	0.0143144	0.0544667	0.031605	0.00501669	0.0191465	0.00604596	0.0151994	0.0312361	0.00665491	0.0233847	0.0261933	0.736929	0.263071	0.7369291	1.372564
3420	-90.58996	-120.0806	29.49059	0.0211935	0.0471269	0.0110156	0.0137539	0.0327114	0.0538414	0.0352045	0.139218	0.0442255	0.0240814	0.0724619	0.115439	0.0333021	0.0822587	0.0230389	0.152939	0.0133766	0.0160239	0.0697303	0.0278671	0.177954	0.00225873	0.0083941	0.0115796	0.0889194	0.0683877	0.0174057	0.0728719	0.0377359	0.58784	1.45338	0.4278643	1.572136	0.792724	0.892898	0.965275	1.03597	1.11995	1.26147	0.1679541	3.674379	0.4449122	0.0139954	0.0311209	0.0072743	0.00908256	0.0216014	0.035555	0.0232478	0.0919345	0.029205	0.0159025	0.0478512	0.0762315	0.0219915	0.0543207	0.0152141	0.100995	0.00883343	0.0105816	0.0460474	0.0184024	0.117514	0.00149159	0.00554316	0.00764676	0.0587192	0.0451608	0.0114941	0.048122	0.0249194	0.494369	0.505631	0.4943686	1.514316
3456	-92.83796	-122.2706	29.43264	0.00928169	0.00793915	0.00705345	0.0054659	0.00074219	0.000703287	0.0440471	0.020115	0.000523928	0.0440251	0.0205971	0.0214447	0.0253533	0.000989319	0.0454254	0.051432	0.00856525	0.00722764	0.00603858	0.00223641	0.0823559	0.00269001	0.00290058	0.0047506	0.0094855	0.0456809	0.0112219	0.0139374	0.021386	0.885952	1.12545	0.337159	1.662841	0.803833	0.898978	0.967321	1.03378	1.11237	1.24404	0.1578916	4.931919	0.8659155	0.0177262	0.0151622	0.0134707	0.0104388	0.00141743	0.00134314	0.084121	0.0384156	0.0010006	0.084079	0.0393364	0.0409551	0.0484197	0.0018894	0.0867533	0.0982248	0.0163579	0.0138033	0.0115325	0.0042711	0.157283	0.00513739	0.00553952	0.00907268	0.0181154	0.0872413	0.0214315	0.0266177	0.0408429	0.654737	0.345263	0.654737	0.5236152
3492	-92.9536	-121.0118	28.05822	0.000863223	0.0257033	0.00758058	0.0107097	0.00837687	0.0316164	0.0962571	0.0549889	0.000261276	0.0219024	0.0336654	0.02234	0.12498	0.0628361	0.0830833	0.146938	0.000270573	0.039284	0.0146854	0.0168026	0.138717	0.00983141	0.0225651	0.0238239	0.0893279	0.0702363	0.0126368	0.0315981	0.0243368	0.630484	1.40647	0.1636711	1.836329	0.710704	0.846581	0.949366	1.05333	1.18122	1.40706	0.2469274	11.21963	0.4931025	0.000703972	0.0209615	0.00618208	0.00873397	0.00683147	0.0257837	0.0784992	0.0448443	0.000213074	0.0178617	0.0274547	0.0182186	0.101923	0.0512438	0.0677557	0.11983	0.000220657	0.0320367	0.0119762	0.0137028	0.113126	0.00801767	0.0184022	0.0194287	0.0728484	0.0572788	0.0103055	0.0257688	0.019847	0.184406	0.815594	0.1844057	1.226217
3528	-85.27293	-115.3524	30.07943	0.00803407	0.0218038	0.00420538	0.0147798	0.0221667	0.0229946	0.0485033	0.0450608	0.00920021	0.0182148	0.00867928	0.00141969	0.0271	0.102159	0.0757138	0.133065	0.000419673	0.0221806	0.0568771	0.0167584	0.0682893	0.0151233	0.0527393	0.0163058	0.0691637	0.00505028	0.014736	0.0207678	0.023872	0.554043	1.49055	0.4645138	1.535486	0.535857	0.73766	0.909439	1.09958	1.35564	1.86617	0.4511139	3.305577	0.4088739	0.00849821	0.0230634	0.00444833	0.0156336	0.0234473	0.024323	0.0513054	0.047664	0.00973173	0.0192671	0.0091807	0.00150171	0.0286656	0.10806	0.0800879	0.140753	0.000443919	0.023462	0.060163	0.0177266	0.0722346	0.015997	0.0557862	0.0172478	0.0731595	0.00534204	0.0155873	0.0219676	0.0252511	0.630813	0.369187	0.6308133	0.9453832
3564	-92.25938	-120.3948	28.1354	0.0595971	0.0116429	0.00694551	0.0508794	0.018442	0.0268705	0.0988621	0.0177788	0.000790736	0.03104	0.0262199	0.021273	0.0443812	0.0223247	0.0152611	0.203957	0.000894097	0.0350359	0.0385784	0.0675711	0.0669062	0.0268662	0.0354919	0.00844694	0.0887894	0.00863517	0.0393951	0.0610484	0.0779863	0.376887	1.68542	0.1174757	1.882524	0.85781	0.927929	0.976934	1.02361	1.07767	1.16576	0.1108987	16.02479	0.2459769	0.0491761	0.00960706	0.00573104	0.0419828	0.0152172	0.022172	0.0815753	0.01467	0.00065247	0.0256125	0.0216352	0.0175533	0.0366209	0.0184211	0.0125926	0.168294	0.000737758	0.0289096	0.0318327	0.0557558	0.0552072	0.0221684	0.0292859	0.00696993	0.0732639	0.00712525	0.0325066	0.0503736	0.0643498	0.792435	0.207565	0.7924347	1.211912
3600	-88.6082	-115.4716	26.86344	0.0122968	0.00327337	0.00260255	0.0268298	0.0232775	0.0131718	0.0467341	0.0375865	0.0037308	0.0164459	0.0194794	0.0185804	0.000788761	0.011325	0.0406073	0.158519	0.00430306	0.02336	0.00103658	0.00967445	0.0317601	0.00638331	0.00210091	0.0216751	0.0434456	0.0126919	0.00551145	0.0244161	0.0181674	0.784593	1.23695	0.08743617	1.912564	0.476275	0.69645	0.893274	1.11948	1.43585	2.09963	0.5363441	21.87383	0.6977272	0.0192205	0.00511645	0.00406791	0.0419364	0.0363839	0.0205882	0.0730477	0.0587495	0.00583143	0.0257058	0.0304472	0.029042	0.00123287	0.0177015	0.0634713	0.247773	0.0067259	0.0365128	0.00162023	0.0151216	0.0496426	0.00997742	0.00328382	0.0338792	0.0679076	0.019838	0.00861467	0.0381635	0.0283965	0.860143	0.139857	0.8601434	0.639775
3636	-94.39604	-123.295	28.89896	0.00796335	0.0161655	0.00397258	0.00437673	0.0213104	0.0316185	0.0660695	0.0451226	0.00380372	0.0640233	0.0612799	0.00687171	0.0253597	0.0310716	0.088207	0.0460118	0.0238492	0.00972987	0.0140581	0.0313079	0.0229272	0.019313	0.0236917	0.0573307	0.0324754	0.00256279	0.0192647	0.0822114	0.00802456	1.02631	0.971061	0.311796	1.688204	0.895221	0.94745	0.9833	1.01698	1.05546	1.11704	0.08003281	5.41445	1.162583	0.00915354	0.0185816	0.00456632	0.00503087	0.0244954	0.0363441	0.0759442	0.0518666	0.00437222	0.0735921	0.0704387	0.00789875	0.0291499	0.0357156	0.10139	0.0528887	0.0274137	0.0111841	0.0161592	0.0359872	0.0263539	0.0221995	0.0272327	0.0658992	0.0373292	0.00294582	0.022144	0.0944987	0.0092239	0.585551	0.414449	0.5855511	0.8699745
3672	-91.29816	-118.1557	26.85755	0.000509037	0.000368249	0.00414177	0.00473989	0.0028746	0.00462971	0.0101596	0.00643693	0.000435827	0.00377575	0.00758291	0.00122421	0.00836813	0.00286494	0.00699178	0.0191982	0.00124079	0.0158163	0.0046609	0.00232646	0.011576	0.00170207	0.00417539	0.020791	0.000673386	0.0069631	0.000680587	0.00571473	4.14289e-05	0.806275	1.2131	0.2001904	1.79981	0.11691	0.351066	0.721389	1.38621	2.84847	8.55358	1.551959	8.990488	0.731105	0.00316834	0.00229205	0.0257791	0.0295019	0.017892	0.0288162	0.0632351	0.0400646	0.00271267	0.023501	0.0471974	0.00761974	0.0520848	0.0178319	0.0435181	0.119493	0.00772293	0.0984437	0.0290103	0.0144803	0.072051	0.010594	0.0259884	0.129407	0.00419128	0.0433396	0.0042361	0.0355695	0.000257861	0.446284	0.553716	0.4462843	0.1606637
